Product ID,Product Name,Catalogue price,Supplier price,CategoryID
OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",1445,765,C0010
OFF-BI-10000285,XtraLife ClearVue Slant-D Ring Binders by Cardinal,784,392,C0010
OFF-BI-10000301,GBC Instant Report Kit,647,323,C0010
OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",1522,776,C0010
OFF-BI-10000315,Poly Designer Cover & Back,1898,987,C0010
OFF-BI-10000320,GBC Plastic Binding Combs,738,376,C0010
OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",490,260,C0010
OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,860,455,C0010
OFF-BI-10000474,Avery Recycled Flexi-View Covers for Binding Systems,1602,833,C0010
OFF-BI-10000494,Acco Economy Flexible Poly Round Ring Binder,522,287,C0010
OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,76097,38049,C0010
OFF-BI-10000546,Avery Durable Binders,288,146,C0010
OFF-BI-10000591,Avery Binder Labels,389,202,C0010
OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",381,201,C0010
OFF-BI-10000632,Satellite Sectional Post Binders,4341,2344,C0010
OFF-BI-10000666,Surelock Post Binders,3056,1528,C0010
OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,424,211,C0010
OFF-BI-10000773,Insertable Tab Post Binder Dividers,802,425,C0010
OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,12097,6049,C0010
OFF-BI-10000822,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",538,279,C0010
OFF-BI-10000829,Avery Non-Stick Binders,449,242,C0010
OFF-BI-10000831,Storex Flexible Poly Binders with Double Pockets,263,142,C0010
OFF-BI-10000848,Angle-D Ring Binders,546,295,C0010
OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",1427,756,C0010
OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",1627,829,C0010
OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,3040,1641,C0010
OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,534,283,C0010
OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,914,457,C0010
OFF-BI-10001071,GBC ProClick Punch Binding System,6398,3262,C0010
OFF-BI-10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",1515,818,C0010
OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",538,274,C0010
OFF-BI-10001097,Avery Hole Reinforcements,623,317,C0010
OFF-BI-10001098,Acco D-Ring Binder w/DublLock,2138,1090,C0010
OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",1447,767,C0010
OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",528,274,C0010
OFF-BI-10001120,Ibico EPK-21 Electric Binding System,188999,96389,C0010
OFF-BI-10001132,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",538,274,C0010
OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,3453,1727,C0010
OFF-BI-10001191,Canvas Sectional Post Binders,2545,1298,C0010
OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",2238,1186,C0010
OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,638,344,C0010
OFF-BI-10001267,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",617,320,C0010
OFF-BI-10001294,Fellowes Binding Cases,1170,643,C0010
OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,627,345,C0010
OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,89699,47540,C0010
OFF-BI-10001460,Plastic Binding Combs,1514,802,C0010
OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,2292,1260,C0010
OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,2097,1090,C0010
OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",380,209,C0010
OFF-BI-10001543,GBC VeloBinder Manual Binding System,3599,1871,C0010
OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,913,475,C0010
OFF-BI-10001575,GBC Linen Binding Covers,3097,1610,C0010
OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",4098,2130,C0010
OFF-BI-10001617,GBC Wire Binding Combs,1034,548,C0010
OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",1043,573,C0010
OFF-BI-10001634,Wilson Jones Active Use Binders,727,371,C0010
OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,843,455,C0010
OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,2491,1345,C0010
OFF-BI-10001670,Vinyl Sectional Post Binders,3769,1885,C0010
OFF-BI-10001679,GBC Instant Index System for Binding Systems,887,443,C0010
OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,6398,3390,C0010
OFF-BI-10001721,Trimflex Flexible Post Binders,2138,1111,C0010
OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,491,255,C0010
OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,534,283,C0010
OFF-BI-10001759,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",381,194,C0010
OFF-BI-10001765,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,3464,1801,C0010
OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,654,333,C0010
OFF-BI-10001890,Avery Poly Binder Pockets,358,186,C0010
OFF-BI-10001900,"DXL Angle-View Binders with Locking Rings, Black",598,317,C0010
OFF-BI-10001922,Storex Dura Pro Binders,594,314,C0010
OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,543,277,C0010
OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,2097,1090,C0010
OFF-BI-10002003,Ibico Presentation Index for Binding Systems,398,210,C0010
OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,179,93,C0010
OFF-BI-10002026,Avery Arch Ring Binders,5809,3079,C0010
OFF-BI-10002049,UniKeep View Case Binders,488,264,C0010
OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,581,313,C0010
OFF-BI-10002072,Cardinal Slant-D Ring Binders,869,434,C0010
OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,3327,1664,C0010
OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",869,469,C0010
OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",4280,2182,C0010
OFF-BI-10002160,Acco Hanging Data Binders,381,198,C0010
OFF-BI-10002194,Cardinal Hold-It CD Pocket,798,422,C0010
OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",710,383,C0010
OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",2064,1073,C0010
OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,557,290,C0010
OFF-BI-10002353,GBC VeloBind Cover Sets,1544,772,C0010
OFF-BI-10002393,Binder Posts,573,309,C0010
OFF-BI-10002412,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,580,319,C0010
OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,1252,664,C0010
OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",3044,1582,C0010
OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,505,268,C0010
OFF-BI-10002437,Recycled Premium Regency Composition Covers,1528,779,C0010
OFF-BI-10002498,Clear Mylar Reinforcing Strips,1868,990,C0010
OFF-BI-10002557,Presstex Flexible Ring Binders,455,227,C0010
OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",997,528,C0010
OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,298,160,C0010
OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,1428,771,C0010
OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,3431,1818,C0010
OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,323,164,C0010
OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",4097,2089,C0010
OFF-BI-10002799,"SlimView Poly Binder, 3/8""",518,279,C0010
OFF-BI-10002813,Avery Reinforcements for Hole-Punch Pages,198,108,C0010
OFF-BI-10002824,Recycled Easel Ring Binders,1492,820,C0010
OFF-BI-10002827,Avery Durable Poly Binders,552,298,C0010
OFF-BI-10002852,Ibico Standard Transparent Covers,1648,840,C0010
OFF-BI-10002854,"Performers Binder/Pad Holder, Black",2803,1401,C0010
OFF-BI-10002867,GBC Recycled Regency Composition Covers,5977,3228,C0010
OFF-BI-10002897,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",367,187,C0010
OFF-BI-10002931,"Avery Trapezoid Extra Heavy Duty 4"" Binders",4194,2097,C0010
OFF-BI-10002949,Prestige Round Ring Binders,607,322,C0010
OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,457,237,C0010
OFF-BI-10002976,ACCOHIDE Binder by Acco,413,218,C0010
OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,681,354,C0010
OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",3878,2094,C0010
OFF-BI-10003091,GBC DocuBind TL200 Manual Binding Machine,22398,11870,C0010
OFF-BI-10003094,Self-Adhesive Ring Binder Labels,351,186,C0010
OFF-BI-10003166,GBC Plasticlear Binding Covers,1148,596,C0010
OFF-BI-10003196,Accohide Poly Flexible Ring Binders,374,187,C0010
OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",397,210,C0010
OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,873,462,C0010
OFF-BI-10003305,Avery Hanging File Binders,598,322,C0010
OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,481,245,C0010
OFF-BI-10003350,Acco Expandable Hanging Binders,638,344,C0010
OFF-BI-10003355,Cardinal Holdit Business Card Pockets,498,258,C0010
OFF-BI-10003364,Binding Machine Supplies,2917,1516,C0010
OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",633,322,C0010
OFF-BI-10003460,Acco 3-Hole Punch,438,227,C0010
OFF-BI-10003476,Avery Metallic Poly Binders,573,297,C0010
OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,127099,63549,C0010
OFF-BI-10003529,Avery Round Ring Poly Binders,283,144,C0010
OFF-BI-10003638,GBC Durable Plastic Covers,1934,1044,C0010
OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,52597,27350,C0010
OFF-BI-10003655,Durable Pressboard Binders,380,201,C0010
OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,16998,9179,C0010
OFF-BI-10003669,3M Organizer Strips,540,280,C0010
OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",1078,560,C0010
OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,2199,1099,C0010
OFF-BI-10003694,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",1044,563,C0010
OFF-BI-10003707,Aluminum Screw Posts,1526,763,C0010
OFF-BI-10003708,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",744,409,C0010
OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",490,250,C0010
OFF-BI-10003718,GBC Therma-A-Bind 250T Electric Binding System,12299,6395,C0010
OFF-BI-10003719,Large Capacity Hanging Post Binders,2494,1347,C0010
OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,418,217,C0010
OFF-BI-10003784,Computer Printout Index Tabs,168,87,C0010
OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",4280,2140,C0010
OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,771,424,C0010
OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,38798,20563,C0010
OFF-BI-10003963,Cardinal Holdit Data Disk Pockets,727,385,C0010
OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",454,231,C0010
OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,2077,1100,C0010
OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',2852,1512,C0010
OFF-BI-10004001,GBC Recycled VeloBinder Covers,1704,920,C0010
OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,1729,899,C0010
OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,278,150,C0010
OFF-BI-10004040,Wilson Jones Impact Binders,518,264,C0010
OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,885,451,C0010
OFF-BI-10004099,GBC VeloBinder Strips,768,384,C0010
OFF-BI-10004139,Fellowes Presentation Covers for Comb Binding Machines,1455,800,C0010
OFF-BI-10004140,Avery Non-Stick Binders,449,246,C0010
OFF-BI-10004141,Insertable Tab Indexes For Data Binders,318,171,C0010
OFF-BI-10004182,Economy Binders,208,106,C0010
OFF-BI-10004187,3-ring staple pack,188,97,C0010
OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",803,442,C0010
OFF-BI-10004224,Catalog Binders with Expanding Posts,6727,3700,C0010
OFF-BI-10004230,GBC Recycled Grain Textured Covers,3453,1796,C0010
OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",1598,831,C0010
OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",1467,792,C0010
OFF-BI-10004308,Avery Legal 4-Ring Binder,2097,1048,C0010
OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,17299,9341,C0010
OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",3697,2033,C0010
OFF-BI-10004352,Wilson Jones DublLock D-Ring Binders,674,337,C0010
OFF-BI-10004364,Storex Dura Pro Binders,594,326,C0010
OFF-BI-10004390,GBC DocuBind 200 Manual Binding Machine,42097,21049,C0010
OFF-BI-10004410,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",637,337,C0010
OFF-BI-10004465,Avery Durable Slant Ring Binders,791,396,C0010
OFF-BI-10004492,Tuf-Vin Binders,3158,1673,C0010
OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,822,427,C0010
OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,16598,9128,C0010
OFF-BI-10004528,Cardinal Poly Pocket Divider Pockets for Ring Binders,336,184,C0010
OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,31597,16746,C0010
OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,5239,2829,C0010
OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,36799,20239,C0010
OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,30499,16774,C0010
OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,577,288,C0010
OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,215,112,C0010
OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders,1483,771,C0010
OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,481,260,C0010
OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,1893,947,C0010
OFF-BI-10004781,GBC Wire Binding Strips,3174,1650,C0010
OFF-BI-10004817,GBC Personal VeloBind Strips,1197,622,C0010
OFF-BI-10004826,JM Magazine Binder,1650,858,C0010
OFF-BI-10004828,GBC Poly Designer Binding Covers,1674,853,C0010
OFF-BI-10004876,Wilson Jones Suede Grain Vinyl Binders,277,141,C0010
OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,1150,632,C0010
OFF-BI-10004967,Round Ring Binders,208,110,C0010
OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",413,218,C0010
OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,136098,73493,C0010
OFF-EN-10000056,Cameo Buff Policy Envelopes,6223,3298,C0007
OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",874,463,C0007
OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",1525,823,C0007
OFF-EN-10000781,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",874,463,C0007
OFF-EN-10000927,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,3589,1973,C0007
OFF-EN-10001028,Staple envelope,1197,646,C0007
OFF-EN-10001099,Staple envelope,977,528,C0007
OFF-EN-10001137,"#10 Gummed Flap White Envelopes, 100/Box",413,223,C0007
OFF-EN-10001141,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",1098,559,C0007
OFF-EN-10001219,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",764,389,C0007
OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",1094,547,C0007
OFF-EN-10001415,Staple envelope,558,279,C0007
OFF-EN-10001434,"Strathmore #10 Envelopes, Ultimate White",5271,2688,C0007
OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",6098,3231,C0007
OFF-EN-10001509,Poly String Tie Envelopes,203,108,C0007
OFF-EN-10001532,Brown Kraft Recycled Envelopes,1698,849,C0007
OFF-EN-10001535,Grip Seal Envelopes,442,234,C0007
OFF-EN-10001539,Staple envelope,778,412,C0007
OFF-EN-10001749,Jiffy Padded Mailers with Self-Seal Closure,1863,950,C0007
OFF-EN-10001990,Staple envelope,568,301,C0007
OFF-EN-10002230,Airmail Envelopes,8393,4448,C0007
OFF-EN-10002312,#10 Self-Seal White Envelopes,1109,565,C0007
OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,1278,702,C0007
OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",2718,1440,C0007
OFF-EN-10002592,"Peel & Seel Recycled Catalog Envelopes, Brown",1158,579,C0007
OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",295,153,C0007
OFF-EN-10002621,Staple envelope,977,488,C0007
OFF-EN-10002831,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",3594,1976,C0007
OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,447,232,C0007
OFF-EN-10002986,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",1574,865,C0007
OFF-EN-10003001,Ames Color-File Green Diamond Border X-ray Mailers,8398,4450,C0007
OFF-EN-10003040,Quality Park Security Envelopes,2617,1387,C0007
OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",3997,2198,C0007
OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,989,514,C0007
OFF-EN-10003072,Peel & Seel Envelopes,388,201,C0007
OFF-EN-10003134,Staple envelope,1167,584,C0007
OFF-EN-10003160,Pastel Pink Envelopes,728,378,C0007
OFF-EN-10003286,Staple envelope,827,438,C0007
OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,9048,4976,C0007
OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",1158,579,C0007
OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",2198,1164,C0007
OFF-EN-10003798,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",1707,904,C0007
OFF-EN-10003845,Colored Envelopes,369,199,C0007
OFF-EN-10003862,Laser & Ink Jet Business Envelopes,1067,576,C0007
OFF-EN-10004007,Park Ridge Embossed Executive Business Envelopes,1557,825,C0007
OFF-EN-10004030,Convenience Packs of Business Envelopes,361,191,C0007
OFF-EN-10004147,Wausau Papers Astrobrights Colored Envelopes,598,304,C0007
OFF-EN-10004206,Multimedia Mailers,16293,8798,C0007
OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",2399,1199,C0007
OFF-EN-10004459,Security-Tint Envelopes,764,389,C0007
OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",1566,830,C0007
OFF-EN-10004773,Staple envelope,3098,1579,C0007
OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,266,135,C0007
OFF-EN-10004955,Fashion Color Clasp Envelopes,541,275,C0007
OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,189,185,C0006
OFF-FA-10000089,Acco Glide Clips,392,199,C0006
OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",581,400,C0006
OFF-FA-10000254,Sterling Rubber Bands by Alliance,470,471,C0006
OFF-FA-10000304,Advantus Push Pins,218,128,C0006
OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",124,65,C0006
OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,349,188,C0006
OFF-FA-10000611,Binder Clips by OIC,148,76,C0006
OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",357,182,C0006
OFF-FA-10000624,OIC Binder Clips,358,179,C0006
OFF-FA-10000735,Staples,292,160,C0006
OFF-FA-10000840,OIC Thumb-Tacks,113,60,C0006
OFF-FA-10000936,Acco Hot Clips Clips to Go,329,180,C0006
OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",355,188,C0006
OFF-FA-10001135,"Brites Rubber Bands, 1 1/2 oz. Box",198,194,C0006
OFF-FA-10001229,Staples,393,212,C0006
OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",287,152,C0006
OFF-FA-10001561,Stockwell Push Pins,218,146,C0006
OFF-FA-10001754,Stockwell Gold Paper Clips,184,93,C0006
OFF-FA-10001843,Staples,246,130,C0006
OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",778,770,C0006
OFF-FA-10002280,Advantus Plastic Paper Clips,500,260,C0006
OFF-FA-10002676,Colored Push Pins,181,115,C0006
OFF-FA-10002701,Alliance Rubber Bands,168,161,C0006
OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,395,268,C0006
OFF-FA-10002780,Staples,297,160,C0006
OFF-FA-10002815,Staples,443,235,C0006
OFF-FA-10002975,Staples,378,204,C0006
OFF-FA-10002983,Advantus SlideClip Paper Clips,341,177,C0006
OFF-FA-10002988,Ideal Clamps,200,102,C0006
OFF-FA-10003021,Staples,188,122,C0006
OFF-FA-10003059,Assorted Color Push Pins,180,121,C0006
OFF-FA-10003112,Staples,788,433,C0006
OFF-FA-10003467,"Alliance Big Bands Rubber Bands, 12/Pack",198,198,C0006
OFF-FA-10003472,Bagged Rubber Bands,126,120,C0006
OFF-FA-10003485,Staples,262,141,C0006
OFF-FA-10003495,Staples,607,304,C0006
OFF-FA-10004076,Translucent Push Pins by OIC,198,124,C0006
OFF-FA-10004248,Advantus T-Pin Paper Clips,451,275,C0006
OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,471,447,C0006
OFF-FA-10004838,"Super Bands, 12/Pack",186,180,C0006
OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",1147,608,C0006
OFF-FA-10004968,Rubber Band Ball,374,366,C0006
OFF-LA-10000081,Avery 496,375,195,C0013
OFF-LA-10000121,Avery 48,630,340,C0013
OFF-LA-10000134,Avery 511,308,160,C0013
OFF-LA-10000240,Self-Adhesive Address Labels for Typewriters by Universal,731,387,C0013
OFF-LA-10000248,Avery 52,369,195,C0013
OFF-LA-10000262,Avery 494,261,140,C0013
OFF-LA-10000305,Avery 495,630,340,C0013
OFF-LA-10000407,Avery White Multi-Purpose Labels,498,268,C0013
OFF-LA-10000414,Avery 503,1035,538,C0013
OFF-LA-10000443,Avery 501,369,195,C0013
OFF-LA-10000452,Avery 488,315,163,C0013
OFF-LA-10000476,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",413,223,C0013
OFF-LA-10000634,Avery 509,261,140,C0013
OFF-LA-10000973,Avery 502,315,163,C0013
OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,261,140,C0013
OFF-LA-10001074,Round Specialty Laser Printer Labels,1252,664,C0013
OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",1035,538,C0013
OFF-LA-10001175,Avery 514,288,146,C0013
OFF-LA-10001297,Avery 473,1035,538,C0013
OFF-LA-10001317,Avery 520,315,163,C0013
OFF-LA-10001404,Avery 517,369,195,C0013
OFF-LA-10001474,Avery 477,3053,1648,C0013
OFF-LA-10001569,Avery 499,498,268,C0013
OFF-LA-10001613,Avery File Folder Labels,287,146,C0013
OFF-LA-10001641,Avery 518,315,163,C0013
OFF-LA-10001771,Avery 513,498,268,C0013
OFF-LA-10001934,Avery 516,731,387,C0013
OFF-LA-10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,375,195,C0013
OFF-LA-10002034,Avery 478,491,250,C0013
OFF-LA-10002043,Avery 489,1034,538,C0013
OFF-LA-10002195,Avery 481,307,160,C0013
OFF-LA-10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,307,160,C0013
OFF-LA-10002312,Avery 490,1480,740,C0013
OFF-LA-10002368,Avery 479,261,140,C0013
OFF-LA-10002381,Avery 497,307,160,C0013
OFF-LA-10002473,Avery 484,287,146,C0013
OFF-LA-10002475,Avery 519,731,387,C0013
OFF-LA-10002762,Avery 485,1253,664,C0013
OFF-LA-10002787,Avery 480,375,195,C0013
OFF-LA-10002945,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",630,340,C0013
OFF-LA-10003077,Avery 500,731,387,C0013
OFF-LA-10003121,Avery 506,413,223,C0013
OFF-LA-10003148,Avery 51,630,340,C0013
OFF-LA-10003190,Avery 474,287,146,C0013
OFF-LA-10003223,Avery 508,491,250,C0013
OFF-LA-10003388,Avery 5,288,146,C0013
OFF-LA-10003498,Avery 475,1480,740,C0013
OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",3052,1648,C0013
OFF-LA-10003537,Avery 515,1253,664,C0013
OFF-LA-10003663,Avery 498,289,153,C0013
OFF-LA-10003714,Avery 510,375,195,C0013
OFF-LA-10003720,Avery 487,369,195,C0013
OFF-LA-10003766,Self-Adhesive Removable Labels,315,163,C0013
OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,1480,740,C0013
OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",9831,5013,C0013
OFF-LA-10004008,Avery 507,288,155,C0013
OFF-LA-10004055,Color-Coded Legal Exhibit Labels,491,250,C0013
OFF-LA-10004093,Avery 486,731,387,C0013
OFF-LA-10004178,Avery 491,413,223,C0013
OFF-LA-10004272,Avery 482,289,153,C0013
OFF-LA-10004345,Avery 493,490,250,C0013
OFF-LA-10004409,Avery 492,287,155,C0013
OFF-LA-10004425,Staple-on labels,289,153,C0013
OFF-LA-10004484,Avery 476,413,223,C0013
OFF-LA-10004544,Avery 505,1480,740,C0013
OFF-LA-10004545,Avery 50,1253,664,C0013
OFF-LA-10004559,Avery 49,288,146,C0013
OFF-LA-10004677,Self-Adhesive Address Labels for Typewriters with Dispenser Box,369,195,C0013
OFF-LA-10004689,Avery 512,288,153,C0013
