Order ID,Product ID,Quantity,Sales,Discount,Profit
CA-2017-138149,OFF-AR-10000255,2,1168,0.0,303
CA-2017-138149,TEC-AC-10001284,3,6231,0.0,2243
CA-2014-112403,OFF-BI-10003529,1,85,0.7,-59
CA-2014-108273,OFF-PA-10000029,7,3628,0.2,1270
CA-2014-108273,FUR-FU-10002116,2,5656,0.6,-7495
CA-2017-121643,TEC-PH-10002200,2,34470,0.2,3877
US-2015-122910,TEC-PH-10000441,2,20158,0.2,2015
CA-2017-143126,FUR-TA-10002958,2,52196,0.0,8873
CA-2015-129042,OFF-AR-10001662,3,822,0.0,221
CA-2015-109736,OFF-PA-10004101,7,4536,0.0,2177
CA-2015-142601,OFF-ST-10002756,7,94717,0.0,947
CA-2015-142601,OFF-PA-10000483,2,6196,0.0,2788
CA-2014-106229,FUR-TA-10002041,3,26893,0.5,-20976
US-2017-135230,OFF-AR-10001166,1,758,0.0,295
CA-2016-159653,OFF-LA-10004345,3,1473,0.0,721
CA-2016-131968,OFF-BI-10002852,2,988,0.7,-692
CA-2016-131968,OFF-AP-10001058,3,67154,0.2,5036
CA-2014-119151,OFF-ST-10003470,4,111792,0.0,5589
CA-2014-119151,FUR-BO-10003159,3,27595,0.2,-3794
CA-2014-123323,OFF-BI-10003684,7,12314,0.2,4617
CA-2016-124681,TEC-AC-10000487,3,1557,0.2,330
US-2015-103996,OFF-PA-10001736,6,21264,0.0,9994
US-2015-103996,OFF-PA-10001609,3,986,0.0,454
US-2015-103996,TEC-AC-10003116,3,5325,0.0,2076
US-2015-103996,FUR-FU-10004586,3,1992,0.0,956
CA-2016-120530,FUR-CH-10000454,3,65874,0.1,14638
CA-2015-155054,OFF-BI-10004970,2,826,0.0,388
CA-2015-155054,OFF-BI-10002824,2,2984,0.0,1342
CA-2015-155054,TEC-AC-10003657,2,6798,0.0,1495
CA-2015-105725,OFF-LA-10003510,2,6106,0.0,2808
CA-2015-105725,FUR-TA-10001676,1,3554,0.2,-88
CA-2017-164364,OFF-LA-10004853,2,996,0.0,458
CA-2017-164364,OFF-AR-10000315,3,921,0.0,230
CA-2017-164364,OFF-SU-10000381,3,2793,0.0,809
CA-2017-168123,OFF-FA-10002763,2,790,0.0,252
CA-2017-168123,OFF-ST-10000877,4,22116,0.0,5750
CA-2017-168123,OFF-BI-10001071,2,12796,0.0,6270
CA-2017-168123,OFF-BI-10001097,3,1869,0.0,915
CA-2016-120005,OFF-SU-10004782,3,2535,0.0,760
CA-2016-120005,FUR-FU-10000672,3,3528,0.0,1199
CA-2016-123526,OFF-PA-10002986,5,3340,0.0,1603
CA-2016-127649,TEC-MA-10001972,3,83760,0.2,6282
CA-2016-159989,TEC-PH-10000169,3,4068,0.2,-915
CA-2017-103499,FUR-CH-10001482,2,20956,0.2,-2357
US-2015-167220,TEC-AC-10002018,4,2236,0.2,643
CA-2017-126354,OFF-BI-10000301,2,388,0.7,-258
CA-2017-126354,OFF-PA-10004381,3,11529,0.2,4035
CA-2017-169817,OFF-BI-10004141,2,190,0.7,-152
US-2017-144582,OFF-BI-10001575,7,4337,0.8,-6939
CA-2014-121573,TEC-PH-10000984,4,78396,0.0,21950
CA-2014-121573,OFF-BI-10000666,2,4889,0.2,1833
CA-2014-121573,OFF-BI-10003712,2,785,0.2,284
CA-2016-117660,OFF-LA-10003720,2,590,0.2,199
CA-2016-117660,OFF-SU-10001664,2,1371,0.2,102
CA-2014-112851,OFF-EN-10001453,3,18294,0.0,8598
CA-2017-123701,OFF-AR-10001860,4,2776,0.0,999
CA-2015-118227,OFF-AR-10001044,1,2599,0.0,753
CA-2015-123155,TEC-AC-10002473,5,11352,0.2,2979
CA-2015-123155,TEC-PH-10001809,3,35988,0.2,2249
CA-2017-158883,OFF-PA-10004733,4,2534,0.2,918
US-2016-114888,OFF-BI-10003355,3,1195,0.2,418
US-2016-114888,OFF-SU-10001212,3,624,0.0,187
US-2014-167262,TEC-PH-10000486,8,74233,0.2,8351
CA-2017-119746,FUR-FU-10004909,1,646,0.6,-404
CA-2017-119746,OFF-LA-10001613,5,1152,0.2,417
CA-2017-119746,TEC-PH-10004447,2,22238,0.2,1667
CA-2017-108091,OFF-AR-10000255,4,2336,0.0,607
CA-2016-101630,OFF-LA-10004425,3,867,0.0,407
CA-2016-101630,OFF-SU-10001664,3,2571,0.0,668
CA-2017-132346,OFF-AP-10000696,7,10094,0.0,3331
CA-2014-150301,FUR-CH-10002647,1,6388,0.1,1064
CA-2014-159310,FUR-CH-10002758,4,68314,0.3,0
CA-2014-159310,OFF-BI-10000201,3,147,0.8,-221
CA-2014-159310,OFF-SU-10004115,7,4071,0.2,356
US-2017-147984,OFF-PA-10000806,5,27989,0.0,13715
CA-2015-104346,OFF-AR-10001473,5,1312,0.2,114
CA-2015-104346,FUR-BO-10003450,4,6957,0.7,-14379
CA-2015-104346,OFF-AR-10001545,3,422,0.2,47
CA-2015-104346,TEC-AC-10004396,4,5808,0.2,-653
CA-2015-104346,FUR-FU-10002456,9,5241,0.2,1506
CA-2015-104346,FUR-FU-10001473,5,5492,0.2,1098
CA-2015-104346,FUR-TA-10000849,5,36495,0.5,-24816
CA-2015-104346,OFF-PA-10001166,3,8505,0.2,2870
CA-2015-104346,OFF-PA-10003256,3,2769,0.2,969
US-2015-141684,OFF-PA-10002870,4,2496,0.0,1123
CA-2015-144722,FUR-FU-10001215,1,4313,0.0,1811
CA-2015-120516,OFF-BI-10004187,3,564,0.0,270
US-2016-148901,OFF-BI-10001718,3,5758,0.7,-4414
US-2016-148901,OFF-PA-10004983,6,3110,0.2,1088
US-2016-148901,FUR-FU-10002396,3,3019,0.2,830
US-2016-148901,TEC-PH-10003988,5,4360,0.2,436
US-2016-148901,OFF-AR-10002467,2,476,0.2,41
US-2016-148901,OFF-BI-10004002,2,1038,0.7,-761
US-2016-148901,OFF-BI-10002309,8,1339,0.7,-982
CA-2017-136364,TEC-PH-10003885,1,3959,0.4,-725
CA-2017-136364,FUR-FU-10002501,9,9100,0.2,1933
CA-2015-137708,OFF-PA-10000176,2,3794,0.0,1821
CA-2015-137708,OFF-PA-10000327,10,4280,0.0,1926
CA-2015-137708,OFF-ST-10004634,3,3363,0.0,1008
CA-2014-149055,OFF-EN-10003040,3,6280,0.2,2119
CA-2015-151589,OFF-PA-10003228,4,19564,0.0,9195
CA-2015-151589,TEC-PH-10004345,2,23990,0.0,7197
CA-2016-121370,FUR-CH-10000785,3,38005,0.3,-2171
CA-2016-121370,TEC-CO-10004115,4,119997,0.4,17999
CA-2016-121370,FUR-FU-10002813,3,4857,0.2,971
CA-2016-111696,OFF-PA-10002751,3,1794,0.0,807
CA-2014-139598,OFF-PA-10004569,3,1826,0.2,616
CA-2014-139598,OFF-AP-10002998,2,3465,0.2,563
CA-2014-139598,OFF-AP-10003287,2,8155,0.2,815
CA-2014-139598,OFF-ST-10001370,4,22713,0.2,-4258
CA-2017-117436,OFF-BI-10004040,2,1036,0.0,507
CA-2015-140025,OFF-AP-10002651,8,46324,0.8,-118128
CA-2015-140025,TEC-AC-10002402,6,38395,0.2,4799
CA-2016-134222,OFF-BI-10001658,6,4485,0.7,-3588
CA-2016-140018,TEC-MA-10000752,7,3034,0.7,-2427
CA-2016-140018,FUR-CH-10003817,3,12755,0.3,-911
CA-2016-140018,FUR-FU-10001876,3,7795,0.2,1559
US-2017-136707,OFF-BI-10003460,4,1401,0.2,490
CA-2014-152562,OFF-ST-10000464,2,6952,0.0,1946
CA-2014-152562,OFF-AR-10001919,3,564,0.0,163
CA-2016-152408,OFF-BI-10002393,3,1377,0.2,447
CA-2014-120278,OFF-AP-10001293,6,24588,0.0,6884
CA-2014-120278,OFF-ST-10004258,3,3663,0.0,989
CA-2014-120278,OFF-ST-10002214,2,2258,0.0,587
CA-2014-120278,OFF-BI-10004970,3,1239,0.0,582
CA-2017-167661,OFF-BI-10002571,5,3992,0.2,1347
CA-2017-167661,OFF-PA-10002581,2,6196,0.0,2788
CA-2017-167661,OFF-BI-10001097,4,1993,0.2,722
CA-2017-106831,OFF-BI-10003429,2,379,0.7,-265
CA-2017-106831,OFF-PA-10000682,6,2774,0.2,1005
CA-2017-106831,TEC-PH-10001700,4,15837,0.4,-3431
CA-2017-154123,FUR-FU-10000629,2,2758,0.0,1158
CA-2016-136049,OFF-BI-10001267,3,555,0.7,-407
CA-2017-118402,OFF-ST-10001418,5,24392,0.2,-5488
US-2016-139388,OFF-FA-10004968,4,1496,0.0,29
US-2014-128685,OFF-BI-10004140,2,718,0.2,224
CA-2015-124044,OFF-BI-10003460,3,1051,0.2,367
CA-2014-164469,TEC-PH-10002115,5,26395,0.2,1979
CA-2014-164469,OFF-AR-10003478,11,7163,0.2,1790
CA-2014-164469,OFF-AR-10000475,1,932,0.2,81
CA-2014-107818,OFF-AR-10003045,2,588,0.0,264
CA-2014-107818,FUR-CH-10000454,5,97592,0.2,12199
CA-2014-107818,OFF-AR-10000380,8,30383,0.0,9115
CA-2014-107818,OFF-ST-10000736,6,48588,0.0,1943
CA-2014-113320,FUR-FU-10004270,3,1254,0.0,451
CA-2014-113320,OFF-ST-10000617,3,894,0.0,62
CA-2014-113320,FUR-FU-10001706,3,924,0.0,443
CA-2015-137526,OFF-BI-10003364,3,7000,0.2,2450
CA-2015-137526,FUR-FU-10001861,4,7759,0.0,3802
CA-2015-137526,FUR-FU-10004845,9,46485,0.0,9297
CA-2017-136063,OFF-AR-10000823,7,1019,0.2,101
CA-2016-101546,OFF-BI-10001359,2,179398,0.0,84317
CA-2014-138940,TEC-PH-10001835,6,75835,0.2,26542
CA-2016-125164,OFF-BI-10001191,1,2036,0.2,738
CA-2016-125164,OFF-BI-10003982,3,4984,0.2,1682
CA-2017-163531,TEC-PH-10001425,3,23997,0.0,6719
CA-2017-122490,FUR-CH-10001215,6,240470,0.2,15029
CA-2017-122490,OFF-BI-10001718,11,56302,0.2,19002
CA-2017-122490,OFF-ST-10000991,3,34491,0.0,1034
CA-2017-122490,OFF-LA-10001613,3,864,0.0,423
CA-2017-131366,TEC-PH-10003437,2,8998,0.4,-1499
CA-2017-131366,OFF-PA-10000675,7,22954,0.2,8320
CA-2017-164042,OFF-FA-10000840,2,182,0.2,61
CA-2017-164042,OFF-AP-10001947,5,1832,0.8,-4671
CA-2017-164042,OFF-ST-10002301,3,4881,0.2,-1159
CA-2017-164042,OFF-BI-10001922,1,118,0.8,-196
CA-2014-132864,TEC-AC-10001267,5,11980,0.2,2995
US-2014-155817,OFF-ST-10000532,2,6156,0.2,461
US-2014-155817,OFF-AR-10002335,3,619,0.2,46
US-2016-131891,OFF-BI-10000201,3,221,0.7,-147
CA-2017-143567,OFF-EN-10004846,2,532,0.0,260
CA-2017-143567,FUR-CH-10000454,4,97592,0.0,29277
CA-2017-143567,TEC-AC-10004145,9,224991,0.0,51747
CA-2017-143567,OFF-ST-10001580,4,5992,0.0,1677
CA-2017-104080,OFF-BI-10003876,5,17120,0.2,6420
CA-2017-104080,OFF-AR-10001972,2,336,0.0,87
CA-2014-151379,OFF-PA-10000595,5,11420,0.0,5253
CA-2016-163167,FUR-CH-10004477,3,18267,0.0,5297
CA-2016-163167,TEC-AC-10003441,6,10170,0.0,610
CA-2016-163167,OFF-ST-10004459,3,112602,0.0,5630
CA-2016-163167,OFF-ST-10003805,6,126330,0.0,31582
CA-2016-135776,OFF-AR-10001246,3,882,0.0,255
CA-2016-135776,OFF-PA-10001295,2,3794,0.0,1821
CA-2016-135776,OFF-AR-10001231,2,420,0.0,117
CA-2016-135776,OFF-ST-10002743,2,22728,0.0,227
CA-2016-135776,OFF-PA-10004327,1,4790,0.0,2299
CA-2016-135776,OFF-EN-10004773,2,6196,0.0,3036
CA-2016-135776,OFF-ST-10003470,4,111792,0.0,5589
US-2014-122021,FUR-CH-10003761,2,18337,0.3,-785
US-2014-122021,OFF-PA-10002230,2,796,0.2,288
CA-2016-130484,OFF-BI-10000088,8,2635,0.7,-1844
CA-2017-120936,OFF-ST-10001526,4,48132,0.0,12514
CA-2017-120936,OFF-SU-10002557,1,1398,0.0,363
CA-2017-110884,OFF-BI-10003669,6,2592,0.2,907
CA-2017-110884,OFF-LA-10003510,3,9159,0.0,4213
US-2014-161613,FUR-CH-10003746,3,67405,0.3,-1925
US-2014-146353,OFF-BI-10003476,4,2292,0.0,1100
US-2014-146353,OFF-ST-10001469,5,26989,0.0,1619
CA-2014-133809,OFF-BI-10001757,8,1180,0.7,-865
CA-2014-133809,TEC-PH-10004875,2,958,0.4,-207
CA-2017-127306,OFF-EN-10001219,3,1833,0.2,664
CA-2017-127306,OFF-PA-10000019,7,3628,0.2,1270
CA-2017-127306,TEC-PH-10001924,2,11198,0.2,699
CA-2017-127306,OFF-BI-10002003,5,597,0.7,-457
CA-2017-127306,OFF-BI-10003727,2,250,0.7,-183
CA-2015-161830,OFF-AR-10004042,2,3596,0.0,1042
CA-2015-161830,OFF-BI-10001097,3,1495,0.2,542
CA-2017-163125,OFF-AR-10004344,7,6714,0.2,587
CA-2017-163125,FUR-CH-10001802,3,25405,0.3,-3266
CA-2016-160304,FUR-BO-10004709,3,17394,0.0,3826
CA-2016-160304,TEC-PH-10000455,2,23198,0.0,6727
CA-2017-101728,OFF-BI-10002393,2,229,0.8,-390
CA-2017-114055,OFF-PA-10004381,2,9608,0.0,4611
CA-2017-114055,OFF-FA-10003059,2,362,0.0,119
CA-2017-114055,OFF-PA-10000994,6,62910,0.0,30196
CA-2017-114055,TEC-PH-10002890,2,9048,0.0,2352
CA-2017-126438,OFF-AR-10003338,2,1488,0.0,372
CA-2017-117653,FUR-TA-10003008,1,9127,0.5,-6754
CA-2017-143245,OFF-PA-10001972,3,1944,0.0,933
CA-2017-143245,FUR-CH-10000155,3,89715,0.0,25120
US-2014-138828,OFF-AR-10000658,5,5775,0.0,1617
US-2014-138828,OFF-PA-10000349,3,1494,0.0,702
CA-2017-143651,OFF-AR-10001446,2,2310,0.0,693
CA-2015-106978,OFF-EN-10004483,1,1253,0.2,423
CA-2015-106978,OFF-BI-10002012,2,108,0.7,-79
CA-2015-106978,OFF-FA-10003021,3,451,0.2,84
CA-2015-155124,TEC-PH-10003356,3,1677,0.2,167
CA-2017-150931,OFF-BI-10004728,7,3374,0.0,1552
CA-2014-157147,OFF-ST-10000078,5,132585,0.0,23865
CA-2014-157147,FUR-BO-10003034,3,33399,0.15,392
CA-2014-157147,OFF-AR-10003514,5,1989,0.0,656
CA-2015-156482,FUR-CH-10001708,9,126882,0.0,26645
CA-2015-156482,FUR-BO-10002598,4,28392,0.0,8233
CA-2015-156482,OFF-AR-10001022,2,568,0.0,176
CA-2017-106782,OFF-ST-10004459,1,37534,0.0,1876
CA-2016-151372,OFF-PA-10004381,2,9608,0.0,4611
CA-2016-151372,OFF-BI-10000050,2,1168,0.2,394
CA-2016-151372,OFF-FA-10000304,2,436,0.0,178
CA-2014-102085,OFF-LA-10002475,4,2924,0.0,1374
CA-2017-107125,OFF-BI-10001989,7,11748,0.2,4112
CA-2017-107125,FUR-FU-10000732,3,1884,0.0,602
CA-2016-125815,OFF-AR-10004441,3,1242,0.0,521
CA-2015-144190,OFF-PA-10000304,2,1296,0.0,622
CA-2017-117926,OFF-AP-10002670,1,6948,0.0,2084
CA-2015-153906,TEC-PH-10001527,2,8590,0.0,257
CA-2014-160262,OFF-AR-10002335,7,1805,0.0,469
CA-2014-160262,OFF-PA-10003641,3,7914,0.0,3640
CA-2014-160262,FUR-FU-10002685,2,3740,0.0,1421
CA-2015-127607,OFF-BI-10001308,2,251,0.8,-439
CA-2015-127607,OFF-FA-10003485,9,1886,0.2,613
CA-2016-166226,TEC-PH-10003357,1,6119,0.2,611
CA-2016-166226,OFF-AP-10002867,1,6784,0.0,1831
CA-2014-156587,FUR-CH-10004477,1,4871,0.2,548
CA-2014-156587,OFF-AR-10001427,3,1794,0.0,466
CA-2014-156587,OFF-ST-10002344,3,24294,0.0,485
CA-2016-141180,OFF-BI-10000301,4,776,0.7,-517
CA-2015-109708,TEC-PH-10001944,4,46704,0.2,5838
CA-2015-122406,TEC-PH-10001527,3,12885,0.0,386
CA-2015-122406,OFF-PA-10001307,2,840,0.0,411
CA-2015-122406,TEC-AC-10004571,2,19998,0.0,8399
CA-2015-122406,FUR-CH-10001973,1,11098,0.0,1553
US-2016-153815,FUR-CH-10000513,2,20798,0.2,-2859
US-2016-153815,OFF-PA-10002421,2,3611,0.2,1263
US-2016-153815,FUR-FU-10004090,2,3556,0.2,577
US-2016-153815,OFF-PA-10004071,2,8876,0.2,3106
CA-2016-164896,OFF-PA-10002246,2,1290,0.0,632
CA-2015-142202,TEC-AC-10003198,9,71712,0.2,15238
CA-2015-165050,OFF-BI-10001031,5,2136,0.2,720
CA-2015-165050,OFF-BI-10003727,2,668,0.2,234
CA-2015-165050,TEC-PH-10001336,6,77394,0.0,22444
US-2016-131114,OFF-SU-10001664,3,2056,0.2,154
US-2016-131114,OFF-AP-10003971,2,435,0.8,-1176
US-2016-131114,TEC-AC-10000199,4,1904,0.2,-142
CA-2014-160066,OFF-LA-10001045,2,522,0.0,240
CA-2016-109925,OFF-ST-10003442,3,8484,0.0,2290
CA-2015-160696,OFF-FA-10003059,5,724,0.2,117
CA-2014-125171,OFF-LA-10001175,5,1440,0.0,705
CA-2016-149279,OFF-PA-10003441,3,1555,0.2,544
CA-2016-149279,FUR-CH-10004287,6,132576,0.2,14914
CA-2016-149279,OFF-BI-10004040,2,310,0.7,-217
CA-2017-107321,OFF-BI-10004022,3,667,0.2,216
CA-2017-107321,TEC-PH-10002200,4,68940,0.2,7755
US-2017-122714,OFF-BI-10001120,5,188999,0.8,-292948
CA-2015-153038,OFF-EN-10000461,8,5593,0.2,1887
CA-2015-153038,OFF-LA-10004008,8,1843,0.2,599
CA-2015-153038,FUR-FU-10000221,5,2032,0.2,355
CA-2014-132227,OFF-BI-10000962,4,5206,0.2,1887
CA-2017-155824,OFF-AP-10000390,1,4878,0.2,365
CA-2017-155824,OFF-BI-10000014,4,1309,0.7,-1003
CA-2016-129238,TEC-PH-10004120,1,10959,0.2,821
CA-2016-129238,OFF-PA-10002764,5,5670,0.0,2778
CA-2017-159688,TEC-AC-10000736,1,7998,0.0,2879
CA-2016-136126,OFF-SU-10000898,5,6950,0.0,2015
CA-2016-136126,OFF-PA-10004327,4,19160,0.0,9196
CA-2016-155033,OFF-PA-10000143,2,1056,0.0,506
CA-2014-156006,TEC-AC-10002550,3,4779,0.0,1624
CA-2015-158659,OFF-ST-10003306,5,71430,0.0,20714
CA-2015-169796,TEC-MA-10000045,2,232190,0.0,111451
CA-2015-169796,OFF-ST-10001505,3,1794,0.0,304
CA-2015-102876,OFF-BI-10004781,1,952,0.7,-698
CA-2015-102876,TEC-PH-10002680,6,79196,0.4,-13199
CA-2015-102876,OFF-BI-10000848,3,492,0.7,-393
US-2017-139647,FUR-BO-10004467,7,20997,0.7,-35696
US-2017-160465,OFF-BI-10001670,3,3393,0.7,-2262
US-2017-160465,OFF-ST-10000136,7,22232,0.2,2501
US-2017-160465,TEC-PH-10004522,6,21056,0.4,-5264
CA-2014-153850,FUR-FU-10002960,7,3516,0.2,967
CA-2014-153850,TEC-PH-10002584,4,150237,0.4,-25039
CA-2014-127558,FUR-FU-10002505,3,1011,0.0,323
CA-2014-127558,TEC-AC-10003832,3,77247,0.0,14676
CA-2014-127558,OFF-SU-10002537,2,2046,0.0,531
CA-2017-136511,OFF-SU-10003505,3,34758,0.0,1737
CA-2016-133795,TEC-AC-10001465,2,7264,0.0,2179
CA-2016-133795,TEC-AC-10003832,3,77247,0.0,14676
CA-2016-133795,FUR-FU-10003731,4,3992,0.0,1117
US-2017-130953,OFF-BI-10004828,2,3347,0.0,1640
US-2017-130953,TEC-PH-10003012,3,46197,0.0,13397
US-2017-130953,OFF-AP-10002311,2,13762,0.0,6055
US-2017-130953,FUR-CH-10004626,3,30267,0.0,7264
CA-2014-151792,TEC-AC-10001606,3,23997,0.2,5399
CA-2017-139304,OFF-AR-10001216,3,834,0.0,216
CA-2017-139304,OFF-SU-10001664,1,857,0.0,222
CA-2017-139304,OFF-BI-10002498,8,11961,0.2,4037
CA-2016-155166,FUR-CH-10003968,3,21294,0.0,2555
CA-2016-155166,OFF-AP-10002765,1,2649,0.0,741
CA-2015-103954,FUR-BO-10004690,5,68740,0.0,4811
CA-2014-169803,FUR-TA-10000688,3,65354,0.0,11110
CA-2014-169803,TEC-AC-10003441,2,3390,0.0,203
CA-2017-141719,TEC-AC-10003610,5,23996,0.2,8398
CA-2015-136469,FUR-TA-10001520,4,19983,0.3,-3711
CA-2015-136469,TEC-PH-10001817,2,71600,0.0,19332
CA-2015-136469,OFF-BI-10004492,7,22106,0.0,10389
CA-2016-158694,OFF-PA-10002421,3,6770,0.0,3250
CA-2016-158694,OFF-AP-10000055,4,12991,0.0,3897
CA-2016-158694,FUR-FU-10000965,9,46746,0.0,19165
CA-2016-158694,OFF-PA-10001363,5,6140,0.0,2885
CA-2016-158694,OFF-ST-10001496,4,72076,0.0,18739
CA-2016-158694,OFF-BI-10004656,3,518,0.2,181
CA-2016-158694,OFF-AR-10001227,5,1470,0.0,396
US-2014-104759,OFF-BI-10002071,7,813,0.8,-1382
US-2014-104759,TEC-AC-10004901,2,7998,0.2,1399
CA-2015-150511,OFF-PA-10001776,2,1854,0.0,871
CA-2015-134922,OFF-EN-10000483,2,2440,0.2,793
US-2017-120607,OFF-PA-10003129,4,19564,0.0,9195
CA-2015-141243,TEC-AC-10003198,5,39840,0.2,8466
CA-2015-141243,OFF-AR-10001246,3,705,0.2,79
CA-2015-141243,FUR-BO-10003272,9,135239,0.32,-43754
CA-2015-162166,OFF-PA-10002606,5,2640,0.0,1188
CA-2015-162166,OFF-ST-10002486,6,4188,0.0,83
CA-2016-120796,OFF-BI-10004330,9,9984,0.7,-8320
CA-2016-109722,TEC-PH-10000560,2,69998,0.0,19599
CA-2016-109722,OFF-ST-10000060,9,58482,0.0,7017
CA-2015-136798,OFF-BI-10003684,2,4398,0.0,2199
CA-2015-136798,TEC-PH-10000441,3,37797,0.0,10583
CA-2015-136798,FUR-FU-10000723,3,12396,0.0,1115
CA-2017-122196,TEC-PH-10004977,2,39198,0.0,11367
CA-2017-142090,TEC-AC-10002001,3,38397,0.2,8159
CA-2017-142090,FUR-TA-10001889,7,178168,0.4,-65328
CA-2017-160934,OFF-AR-10003504,5,2140,0.0,620
CA-2014-124478,TEC-CO-10001571,1,54999,0.0,27499
CA-2014-124478,OFF-AP-10002495,3,16753,0.1,3722
CA-2014-124478,OFF-EN-10002500,3,3834,0.0,1725
CA-2014-124478,FUR-FU-10002088,6,5388,0.0,2262
CA-2014-124478,TEC-PH-10001128,2,29998,0.0,8399
CA-2015-145485,OFF-ST-10000649,4,6280,0.0,1570
CA-2017-151071,OFF-BI-10002103,2,1390,0.2,451
CA-2014-134572,FUR-TA-10001705,5,74410,0.3,-9567
CA-2014-134572,OFF-ST-10004634,5,4484,0.2,560
CA-2014-134572,FUR-TA-10004442,2,40159,0.3,-13195
CA-2017-143217,OFF-BI-10002949,3,1823,0.0,857
US-2017-133312,FUR-BO-10002213,3,35949,0.15,-2960
US-2017-133312,OFF-ST-10001325,1,1048,0.0,282
US-2015-137533,OFF-PA-10003441,4,2073,0.2,725
CA-2016-155138,TEC-AC-10004209,4,3516,0.2,835
CA-2016-155138,OFF-PA-10000501,3,6470,0.2,2345
CA-2016-108350,OFF-PA-10003656,4,10552,0.0,4853
CA-2015-144302,OFF-BI-10001107,2,579,0.8,-955
CA-2015-109001,TEC-PH-10000562,7,46615,0.4,-9323
CA-2015-109001,TEC-AC-10001101,1,1031,0.2,-128
CA-2015-109001,OFF-BI-10003529,3,255,0.7,-178
CA-2017-132738,OFF-PA-10001752,2,796,0.2,288
CA-2017-132738,OFF-EN-10001141,1,878,0.2,318
CA-2017-156720,OFF-FA-10003472,3,302,0.2,-60
CA-2015-119102,OFF-ST-10004507,3,5145,0.0,1389
US-2014-140452,OFF-AP-10004036,4,1401,0.8,-3153
US-2014-140452,FUR-TA-10004086,5,21495,0.5,-12037
US-2014-140452,TEC-PH-10000307,4,3504,0.2,-700
US-2014-140452,FUR-FU-10002088,3,1077,0.6,-484
US-2014-140452,OFF-BI-10004965,2,459,0.8,-805
US-2014-140452,OFF-ST-10002485,2,3516,0.2,-835
CA-2015-141936,OFF-BI-10002194,3,1915,0.2,646
CA-2014-158442,OFF-AR-10003732,2,444,0.2,33
CA-2014-158442,OFF-PA-10002195,1,518,0.2,187
CA-2014-158442,OFF-PA-10002365,3,1555,0.2,544
CA-2015-167374,OFF-PA-10001950,6,4003,0.2,1251
CA-2015-167374,TEC-AC-10004633,3,1677,0.2,503
CA-2014-116568,FUR-CH-10002439,4,18630,0.2,1397
CA-2015-147102,TEC-AC-10000682,4,6636,0.0,2322
CA-2017-132213,OFF-AR-10004078,9,4204,0.2,525
CA-2017-132213,OFF-AR-10001958,5,6792,0.2,679
CA-2014-138450,OFF-EN-10001335,6,5251,0.2,1969
CA-2014-138450,OFF-ST-10003479,6,18691,0.2,-3504
CA-2014-138450,OFF-PA-10003016,4,1004,0.2,314
CA-2015-153073,FUR-FU-10001025,9,1749,0.6,-743
CA-2016-147970,OFF-PA-10003936,3,1555,0.2,544
CA-2016-150658,OFF-BI-10004140,3,1077,0.2,336
CA-2017-125640,OFF-LA-10004178,1,330,0.2,107
CA-2017-154137,OFF-ST-10003324,1,3547,0.0,0
CA-2015-127173,OFF-FA-10004854,3,3444,0.0,1618
CA-2015-127173,TEC-MA-10002859,7,62992,0.0,29606
CA-2015-127173,OFF-BI-10000088,9,7905,0.2,2865
CA-2014-149538,OFF-ST-10004180,5,23255,0.0,930
CA-2014-149538,TEC-AC-10002926,2,9998,0.0,4299
CA-2014-149538,OFF-PA-10003797,3,1944,0.0,933
CA-2014-149538,OFF-PA-10002195,2,1296,0.0,635
CA-2014-160766,FUR-TA-10001039,9,46429,0.4,-10833
CA-2014-160766,OFF-EN-10001099,7,6845,0.0,3149
CA-2014-160766,TEC-MA-10003979,4,279996,0.0,137198
CA-2014-160766,OFF-AP-10002945,2,60129,0.0,19842
CA-2014-160766,TEC-PH-10001536,1,1698,0.0,441
CA-2014-160766,TEC-PH-10000526,3,28797,0.0,8063
CA-2014-160766,OFF-PA-10000213,9,4482,0.0,2106
CA-2017-146626,FUR-FU-10002501,8,10112,0.0,3741
CA-2015-123330,TEC-PH-10001819,3,10797,0.2,3779
CA-2017-155607,OFF-AP-10001962,7,5873,0.0,1468
CA-2017-155607,OFF-BI-10003364,4,9334,0.2,3267
CA-2016-151323,OFF-FA-10002983,5,1705,0.0,818
CA-2015-146696,OFF-BI-10002432,2,809,0.2,273
CA-2016-128972,FUR-FU-10003096,4,3036,0.0,1305
CA-2017-128335,OFF-EN-10001539,3,2334,0.0,1096
CA-2017-128335,OFF-PA-10004996,5,5155,0.0,2422
CA-2015-154886,TEC-AC-10001956,2,11990,0.0,4316
CA-2016-111213,FUR-CH-10000454,6,131749,0.1,29277
CA-2016-111213,OFF-SU-10000946,8,6384,0.0,1851
CA-2016-111213,OFF-BI-10004140,1,359,0.2,112
CA-2017-161333,FUR-FU-10003039,2,8626,0.0,2932
CA-2017-161333,OFF-ST-10000464,4,13904,0.0,3893
CA-2017-161333,OFF-AP-10000252,4,4680,0.0,1638
CA-2017-128734,FUR-FU-10001731,4,854,0.2,192
CA-2017-128734,FUR-CH-10001394,3,84237,0.2,10529
CA-2014-141796,TEC-PH-10001578,3,121484,0.0,35230
CA-2017-125101,OFF-ST-10000675,2,6778,0.0,1694
CA-2017-169929,OFF-ST-10002352,5,3990,0.0,1037
US-2014-121566,OFF-BI-10004528,1,268,0.2,84
